"IdVenta";"Metier";"Puerto.venta";"Trimestre";"Especie.comercial.Gen";"Especie.comercial";"Especie.comercial.ALFA3";"Especie.muestreada";"Especie.muestreada.ALFA3";"Peso";"TripSamp"
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Musola";"Musola";"SMD";"Musola";"SMD";23,264476008;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Musola";"Musola";"SMD";"Musola dentuda - musola estrellada";"SDS";876,9544;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Musola dentuda - musola estrellada";"Musola dentuda - musola estrellada";"SDS";"Musola dentuda - musola estrellada";"SDS";229,8176;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Peon - pez plata";"Peon - pez plata";"ARY";"Peon - pez plata";"ARY";493;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";32,4;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";960;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";156,53804129;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";1251,8862063;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rayas spp";"Raya de clavos";"RJC";"Raya de clavos";"RJC";335;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rayas spp";"Raya santiaguesa";"RJN";"Raya santiaguesa";"RJN";1566;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";190,1;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Soleidos";"Soleidos";"SOX";"Soldadito";"MKG";12;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Triglidos";"Triglidos";"GUG";"Perlon";"GUG";30;1
530883;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";1016,8;1
530915;"LLS_DEF_0_0_0";"Pasaia";1;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";0,67;1
530915;"LLS_DEF_0_0_0";"Pasaia";1;"Congrio";"Congrio";"COE";"Congrio";"COE";8,25;1
530915;"LLS_DEF_0_0_0";"Pasaia";1;"Desconocido";"Desconocido";"ZZZ";"Palometa roja (Beryx decadactylus)";"BXD";0,71;1
530915;"LLS_DEF_0_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";173,7;1
530917;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";9550;1
530918;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";6900;1
530920;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";10868;1
530922;"PS_SPF_0_0_0";"Ondarroa";1;"Boga";"Boga";"BOG";"Boga";"BOG";1063;1
530922;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";51,5;1
530922;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1867,9;1
530922;"PS_SPF_0_0_0";"Ondarroa";1;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";3551;1
530922;"PS_SPF_0_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";2163;1
530923;"PS_SPF_0_0_0";"Ondarroa";1;"Boga";"Boga";"BOG";"Boga";"BOG";2445;1
530923;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";720,2;1
530923;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";5110;1
530923;"PS_SPF_0_0_0";"Ondarroa";1;"Estornino del Pacifico";"Estornino del Pacifico";"MAS";"Estornino del Pacifico";"MAS";1668;1
530923;"PS_SPF_0_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";116,7;1
530929;"GNS_DEF_80-99_0_0";"Bermeo";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";4,190995335;1
530940;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4671;1
530963;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";6654;1
530964;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";6999;1
530965;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";16800;1
530966;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5500;1
530967;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";8600;1
530968;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";12100;1
530970;"PS_SPF_0_0_0";"Ondarroa";1;"Boga";"Boga";"BOG";"Boga";"BOG";830;1
530970;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";2800;1
530970;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";2372;1
530970;"PS_SPF_0_0_0";"Ondarroa";1;"Pardete";"Pardete";"MUF";"Pardete";"MUF";12,59983703;1
530970;"PS_SPF_0_0_0";"Ondarroa";1;"Salema - salpa";"Salema - salpa";"SLM";"Salema - salpa";"SLM";26,4;1
530970;"PS_SPF_0_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";531,9;1
530971;"PS_SPF_0_0_0";"Ondarroa";1;"Boga";"Boga";"BOG";"Boga";"BOG";688;1
530971;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";2139;1
530971;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";2623;1
530971;"PS_SPF_0_0_0";"Ondarroa";1;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";6960;1
530988;"GNS_DEF_60-79_0_0";"Bermeo";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";8,167788877;1
530988;"GNS_DEF_60-79_0_0";"Bermeo";1;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";53,1;1
530988;"GNS_DEF_60-79_0_0";"Bermeo";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";362,4;1
530988;"GNS_DEF_60-79_0_0";"Bermeo";1;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";87,937435816;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";41;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Gallos - ollarra";"Gallo boscii";"LDB";"Gallo boscii";"LDB";210,633231073;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Gallos - ollarra";"Gallo whiffiagonis";"MEG";"Gallo whiffiagonis";"MEG";2122,95676878;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Lubina";"Lubina";"BSS";"Lubina";"BSS";2,66981949;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";388,819052344;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Musola dentuda - musola estrellada";"Musola dentuda - musola estrellada";"SDS";"Musola dentuda - musola estrellada";"SDS";14,09797909;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Peon - pez plata";"Peon - pez plata";"ARY";"Peon - pez plata";"ARY";469,5;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";3;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";1488;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Potas Ommastrephidae nep";"Potas Ommastrephidae nep";"OMZ";"Pota costera";"TDQ";17,97761194;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Potas Ommastrephidae nep";"Potas Ommastrephidae nep";"OMZ";"Pota voladora";"SQM";91,52238806;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";2085;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rayas spp";"Raya de clavos";"RJC";"Raya de clavos";"RJC";146,5;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rayas spp";"Raya santiaguesa";"RJN";"Raya santiaguesa";"RJN";1927,5;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";619,5;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Soleidos";"Soleidos";"SOX";"Soldadito";"MKG";173,5;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Tollas - Musola spp";"Tollas - Musola spp";"TRK";"Musola";"SMD";26,224;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Tollas - Musola spp";"Tollas - Musola spp";"TRK";"Musola dentuda - musola estrellada";"SDS";7,152;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Triglidos";"Triglidos";"GUX";"Bejel";"GUU";6,3;1
530995;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";1875,5;1
531020;"LLS_DEF_0_0_0";"Pasaia";1;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";0,99;1
531020;"LLS_DEF_0_0_0";"Pasaia";1;"Cazon";"Cazon";"GAG";"Cazon";"GAG";15,28;1
531020;"LLS_DEF_0_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";115,9388;1
531021;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";6000;1
531023;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";4300;1
531024;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";8100;1
531025;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";189;1
531026;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";6693;1
531028;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";2,057;1
531028;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";31,5;1
531028;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";4,9039;1
531028;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";14,17;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Breca";"Breca";"PAC";"Breca";"PAC";0,22;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";25;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";6;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";1,2915;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";0,24244;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Rascacios, Cabrachos (Scorpaena spp.)";"Rascacio";"BBS";"Rascacio";"BBS";0,280928338;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";5,23;1
531032;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";5;1
531038;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";10241;1
531044;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";2367;1
531047;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";5629;1
531049;"PS_SPF_0_0_0";"Ondarroa";1;"Boga";"Boga";"BOG";"Boga";"BOG";220;1
531049;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";433,4;1
531049;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1597,5;1
531049;"PS_SPF_0_0_0";"Ondarroa";1;"Estornino del Atlantico";"Estornino del Atlantico";"VMA";"Estornino del Atlantico";"VMA";4914;1
531049;"PS_SPF_0_0_0";"Ondarroa";1;"Salema - salpa";"Salema - salpa";"SLM";"Salema - salpa";"SLM";1281,2;1
531049;"PS_SPF_0_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";285,2;1
531055;"GNS_DEF_>=100_0_0";"Bermeo";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";466,44;1
531055;"GNS_DEF_>=100_0_0";"Bermeo";1;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";51,01235883;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Besugo";"Besugo";"SBR";"Besugo";"SBR";1;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Bocanegra - colayo";"Bocanegra - colayo";"SHO";"Bocanegra - colayo";"SHO";75,327;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";1,87;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Chopa";"Chopa";"BRB";"Chopa";"BRB";3,35650624;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";5,72;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Mojarras nep (DEA)";"Mojarras nep (DEA)";"MOJ";"Sargo mojarra";"CTB";0,7;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Rascacios, Cabrachos (Scorpaena spp.)";"Cabracho";"RSE";"Cabracho";"RSE";5,149477732;1
531058;"LLS_DEF_0_0_0";"Bermeo";1;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";5,3;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Aligote";"Aligote";"SBA";"Aligote";"SBA";3,5;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";13,03;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";4,2;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";22,3686;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";9,96;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Rayas spp";"Raya de clavos";"RJC";"Raya de clavos";"RJC";18,2;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Sargo";"Sargo";"SWA";"Sargo";"SWA";0,57;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";2,8;1
531071;"GNS_DEF_60-79_0_0";"Pasaia";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";17,56;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Breca";"Breca";"PAC";"Breca";"PAC";1,3;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Cabrilla";"Cabrilla";"CBR";"Cabrilla";"CBR";0,8;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Cazon";"Cazon";"GAG";"Cazon";"GAG";11,31;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";0,9;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Chopa";"Chopa";"BRB";"Chopa";"BRB";5,14;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";1,97;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";27,2746;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Pardete";"Pardete";"MUF";"Pardete";"MUF";1,9;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";11,44;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Sargo";"Sargo";"SWA";"Sargo";"SWA";11,5;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Sepias y chocos";"Sepia comun";"CTC";"Sepia comun";"CTC";2,5;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";1,5;1
531073;"GNS_DEF_60-79_0_0";"Pasaia";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";3,55;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Aligote";"Aligote";"SBA";"Aligote";"SBA";1;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";5,06;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";1,065;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";11,4608;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";11,48;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Platija europea";"Platija europea";"FLE";"Platija europea";"FLE";1,93;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";1,14;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";4,4;1
531074;"LLS_DEF_0_0_0";"Pasaia";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";1,28;1
531075;"GNS_DEF_60-79_0_0";"Pasaia";1;"Aligote";"Aligote";"SBA";"Aligote";"SBA";2,05;1
531075;"GNS_DEF_60-79_0_0";"Pasaia";1;"Corvina";"Corvina";"MGR";"Corvina";"MGR";0,63;1
531075;"GNS_DEF_60-79_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";15,2076;1
531075;"GNS_DEF_60-79_0_0";"Pasaia";1;"Verrugato de fango";"Verrugato de fango";"UCA";"Verrugato de fango";"UCA";2,7;1
531080;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";8039;1
531083;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";7739;1
531084;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";8400;1
531085;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";13100;1
531086;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";7200;1
531087;"PS_SPF_0_0_0";"Pasaia";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3500;1
531089;"PS_SPF_0_0_0";"Ondarroa";1;"Chicharro Negro";"Chicharro Negro";"HOM";"Chicharro Negro";"HOM";1055;1
531089;"PS_SPF_0_0_0";"Ondarroa";1;"Sardina";"Sardina";"PIL";"Sardina";"PIL";3771;1
531139;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Fanecas spp";"Faneca comun";"BIB";"Faneca comun";"BIB";11;1
531139;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";77,14;1
531139;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";31,608;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Fanecas spp";"Fanecas spp";"GAD";"Faneca comun";"BIB";1465,2;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Fanecas spp";"Fanecas spp";"GAD";"Faneca menor - Fodon - Capellan";"POD";251,13;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo boscii";"LDB";1,62594429;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Gallos - ollarra";"Gallos - ollarra";"LEZ";"Gallo whiffiagonis";"MEG";1433,226;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";9,400344674;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Maruca - Juliana (Molva molva)";"Maruca - Juliana (Molva molva)";"LIN";"Maruca - Juliana (Molva molva)";"LIN";8,960598546;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";2749,92001962;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Musola";"Musola";"SMD";"Musola";"SMD";4,926182786;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Musola dentuda - musola estrellada";"Musola dentuda - musola estrellada";"SDS";"Musola dentuda - musola estrellada";"SDS";10,728;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Peon - pez plata";"Peon - pez plata";"ARY";"Peon - pez plata";"ARY";77,7;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";69,972586605;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Pintarroja";"Pintarroja";"SYC";"Pintarroja";"SYC";180;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";181,95468637;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rapes Lophius";"Rape negro";"ANK";"Rape negro";"ANK";1616,88;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Rayas spp";"Raya de clavos";"RJC";"Raya de clavos";"RJC";253,1;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Salmonete de roca";"Salmonete de roca";"MUR";"Salmonete de roca";"MUR";193;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Soleidos";"Soleidos";"SOX";"Soldadito";"MKG";11;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Triglidos";"Triglidos";"GUX";"Bejel";"GUU";168,8;1
531147;"OTB_DEF_>=70_0_0";"Ondarroa";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";258;1
531164;"LLS_DEF_0_0_0";"Pasaia";1;"Lubina";"Lubina";"BSS";"Lubina";"BSS";53,97;1
531165;"LLS_DEF_0_0_0";"Pasaia";1;"Lubina";"Lubina";"BSS";"Lubina";"BSS";20,04;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Aligote";"Aligote";"SBA";"Aligote";"SBA";0,84;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Lenguado";"Lenguado";"SOL";"Lenguado";"SOL";31,5;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";11,6261;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Pez de San Pedro";"Pez de San Pedro";"JOD";"Pez de San Pedro";"JOD";1,372103256;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Rapes Lophius";"Rape blanco";"MON";"Rape blanco";"MON";3,204;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Triglidos";"Bejel";"GUU";"Bejel";"GUU";12,63;1
531187;"GNS_DEF_60-79_0_0";"Lekeitio";1;"Verdel - Caballa";"Verdel - Caballa";"MAC";"Verdel - Caballa";"MAC";25;1
531204;"LLS_DEF_0_0_0";"Pasaia";1;"Lirio - Bacaladilla";"Lirio - Bacaladilla";"WHB";"Lirio - Bacaladilla";"WHB";2,6;1
531204;"LLS_DEF_0_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";20,2738;1
531209;"LLS_DEF_0_0_0";"Pasaia";1;"Brotola de fango (Phycis blennoides)";"Brotola de fango (Phycis blennoides)";"GFB";"Brotola de fango (Phycis blennoides)";"GFB";2,42;1
531209;"LLS_DEF_0_0_0";"Pasaia";1;"Congrio";"Congrio";"COE";"Congrio";"COE";12,98;1
531209;"LLS_DEF_0_0_0";"Pasaia";1;"Merluza europea";"Merluza europea";"HKE";"Merluza europea";"HKE";54,12;1
531210;"LLS_DEF_0_0_0";"Pasaia";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";0,6;1
531210;"LLS_DEF_0_0_0";"Pasaia";1;"Lubina";"Lubina";"BSS";"Lubina";"BSS";30,18;1
531210;"LLS_DEF_0_0_0";"Pasaia";1;"Oblada - colanegra - Buzten Baltza";"Oblada - colanegra - Buzten Baltza";"SBS";"Oblada - colanegra - Buzten Baltza";"SBS";3,5;1
531210;"LLS_DEF_0_0_0";"Pasaia";1;"Sargo";"Sargo";"SWA";"Sargo";"SWA";106,1;1
531211;"LLS_DEF_0_0_0";"Pasaia";1;"Chicharro Blanco";"Chicharro Blanco";"HMM";"Chicharro Blanco";"HMM";0,8;1
